Start,End,Open,High,Low,Close,Volume,Market Cap
2023-04-24,2023-04-25,27589.73,27967.05,27121.8,27529.2,35895796356.704865,531935359800.5243
2023-04-25,2023-04-26,27521.63,28355.86,27228.11,28326.83,39732646597.854164,532747681271.73956
2023-04-26,2023-04-27,28297.81,29965.49,27425.67,28376.59,56297075746.64931,558030383101.3889
2023-04-27,2023-04-28,28415.25,29871.99,28396.49,29467.27,81413627959.41812,564081499107.8119
2023-04-28,2023-04-29,29472.8,29554.57,28950.85,29327.11,53508501339.6875,567680431946.0868
2023-04-29,2023-04-30,29308.51,29425.02,29102.87,29216.77,35569645613.97569,566900082127.0452
2023-04-30,2023-05-01,29230.49,29885.46,29096.96,29310.54,27347809352.96528,567814049973.5834
2023-05-01,2023-05-02,29190.79,29327.75,27688.46,28084.46,42366560273.99653,550315593958.1528
2023-05-02,2023-05-03,28067.12,28816.42,27922.17,28639.58,41539767591.93403,546995125891.73267
2023-05-03,2023-05-04,28669.84,29029.98,28180.2,28998.8,41130373589.54444,551947636833.9926
2023-05-04,2023-05-05,29022.13,29318.82,28699.19,28820.66,47257826842.826385,561000883445.375
2023-05-05,2023-05-06,28852.74,29644.95,28841.55,29529.67,43017299152.03819,566599362804.9548
2023-05-06,2023-05-07,29505.92,29780.05,28448.22,28864.28,40344744907.05556,563616662040.4479
2023-05-07,2023-05-08,28848.17,29083.71,28443.05,28443.05,40216391712.31597,559169784125.9409
2023-05-08,2023-05-09,28417.98,28618.11,27302.45,27692.99,33614293268.85764,540592726872.51733
2023-05-09,2023-05-10,27667.26,27793.76,27376.73,27636.66,34969252717.334496,534423621123.2125
2023-05-10,2023-05-11,27629.96,28286.57,26961.57,27624.54,34700286569.888885,536922863460.42017
2023-05-11,2023-05-12,27598.8,27598.8,26768.01,27002.28,44668385236.15625,528179365770.90625
2023-05-12,2023-05-13,26968.6,27040.19,25954.76,26791.96,43744424343.65625,513065364854.3958
2023-05-13,2023-05-14,26795.03,27001.34,26705.35,26789.06,40647617509.479164,519333627756.2222
2023-05-14,2023-05-15,26785.6,27136.65,26676.47,26906.17,29639040680.711807,520251757413.60767
2023-05-15,2023-05-16,26917.59,27613.4,26754.32,27192.17,37348844276.96491,529319393415.1123
2023-05-16,2023-05-17,27158.66,27289.16,26891.41,27025.77,40497901164.24306,524366679460.9618
2023-05-17,2023-05-18,27033.81,27454.75,26595.46,27402.68,37629253644.85069,523260054098.4618
2023-05-18,2023-05-19,27402.25,27453.44,26486.01,26837.94,41573965977.420135,526110267532.9132
2023-05-19,2023-05-20,26821.27,27075.81,26697.43,26866.88,41793335947.111115,520525326129.1111
2023-05-20,2023-05-21,26887.36,27140.86,26830.22,27110.53,30302265352.19097,521718469628.5625
2023-05-21,2023-05-22,27102.42,27243.28,26692.48,26751.47,27719241989.024307,522698670214.5868
2023-05-22,2023-05-23,26747.74,27037.83,26550.6,26851.39,34482945419.5625,519486648517.65625
2023-05-23,2023-05-24,26849.25,27428.93,26818.07,27222.75,40046492709.697914,527654806665.4618
2023-05-24,2023-05-25,27222.41,27222.41,26114.01,26336.63,40737436097.3125,515778147295.2882
2023-05-25,2023-05-26,26327.73,26545.21,25963.53,26474.02,44567095438.12982,509747248577.87366
2023-05-26,2023-05-27,26473.75,26906.52,26346.46,26703.21,38658379622.986015,515026078009.4336
2023-05-27,2023-05-28,26708.84,26856.33,26625.75,26850.79,33362464053.913193,517941877652.0035
2023-05-28,2023-05-29,26854.22,28152.5,26789.26,28100.31,31845491760.85764,529379895050.01044
2023-05-29,2023-05-30,28136.36,28414.86,27552.62,27742.37,44844223274.89198,540145520368.6167
2023-05-30,2023-05-31,27745.91,28029.57,27606.93,27682.8,41446781964.13937,538562234478.45294
2023-05-31,2023-06-01,27685.48,27801.93,26887.81,27225.77,43490042968.836235,527367773364.5401
2023-06-01,2023-06-02,27234.27,27318.18,26675.26,26806.98,42566800174.63066,521502808992.5157
2023-06-02,2023-06-03,26809.55,27282.22,26613.13,27232.85,35074637746.28223,524629608645.9826
2023-06-03,2023-06-04,27220.07,27312.03,26953.53,27060.8,25336732420.052265,526277262707.9547
2023-06-04,2023-06-05,27063.05,27384.43,26978.5,27104.41,20017026587.98258,526699186398.8049
2023-06-05,2023-06-06,27092.18,27123.39,25447.67,25730.52,32904540500.595818,512731184935.3728
2023-06-06,2023-06-07,25732.42,27278.06,25438.67,27200.04,65278167722.84321,506222526710.4982
2023-06-07,2023-06-08,27205.09,27316.85,26141.01,26359.59,53734954106.94425,517407080470.0592
2023-06-08,2023-06-09,26341.33,26762.75,26235.14,26493.46,37975777739.01742,513288695403.44946
2023-06-09,2023-06-10,26509.38,26766.28,26325.91,26489.46,28798699484.770035,514322707778.89545
2023-06-10,2023-06-11,26481.47,26500.5,25491.91,25842.84,35864789304.094406,500935871342.0315
2023-06-11,2023-06-12,25820.23,26147.84,25676.59,25920.86,32994854566.84669,501129889195.54706
2023-06-12,2023-06-13,25922.89,26081.61,25662.95,25887.59,30188773016.853657,501831968812.70386
2023-06-13,2023-06-14,25910.04,26300.08,25760.04,25910.03,33770937720.142857,504201865678.27527
2023-06-14,2023-06-15,25943.91,26046.27,24878.78,25119.91,41548767107.13937,500956673383.2822
2023-06-15,2023-06-16,25096.31,25709.31,24876.67,25585.43,54695847495.74216,487487788830.23346
2023-06-16,2023-06-17,25545.43,26446.78,25346.71,26342.59,46697367931.585365,500208187500.8293
2023-06-17,2023-06-18,26340.38,26761.39,26195.36,26520.01,48885878126.10453,513804070848.65155
2023-06-18,2023-06-19,26520.55,26650.68,26339.43,26339.43,44237523926.229965,514476919114.6899
2023-06-19,2023-06-20,26351.21,26968.04,26327.58,26781.82,50505750910.794426,514405970112.6411
2023-06-20,2023-06-21,26805.47,28371.02,26669.03,28371.02,57489472504.61324,527858374616.20557
2023-06-21,2023-06-22,28278.24,30658.07,28260.92,30059.71,72964353004.29268,568697948745.2509
2023-06-22,2023-06-23,29999.68,30474.35,29672.52,29903.56,68746218089.29965,584258976512.3658
2023-06-23,2023-06-24,29918.02,31392.97,29853.89,30605.59,59648310842.414635,588855000115.5156
2023-06-24,2023-06-25,30638.68,30787,30313.99,30540.55,62026311443.57491,594260215647.2927
2023-06-25,2023-06-26,30529.28,31039.74,30311.24,30457.7,63177332760.64111,594249780446.6202
2023-06-26,2023-06-27,30441.38,30637.24,30010.62,30273.8,50561217942.822296,587688013069.7317
2023-06-27,2023-06-28,30258,30967.27,30238.02,30709.78,55144418893.89198,592511094927.5156
2023-06-28,2023-06-29,30674.48,30674.48,29992.58,30084.01,53568622882.243904,588055933685.4773
2023-06-29,2023-06-30,30091.21,30774.94,30080.02,30459.1,50991347120.36585,590237271328.7108
2023-06-30,2023-07-01,30449.99,31207.96,29868.71,30492.03,62663603232.44599,593553407888.2056
2023-07-01,2023-07-02,30493.64,30633.95,30337.18,30589.05,60759762788.0662,592437010252.9303
2023-07-02,2023-07-03,30583.43,30763.31,30263.48,30623.76,40407535279.57143,592957787853.4634
2023-07-03,2023-07-04,30625.27,31332.23,30581.51,31154.04,48705862271.88502,598536377410.7178
2023-07-04,2023-07-05,31143.22,31319.97,30679.97,30771.96,47302025076.72474,601640681593.3519
2023-07-05,2023-07-06,30789.19,30871.37,30223.32,30502.92,40598393896.560974,594077860827.8014
2023-07-06,2023-07-07,30484.82,31383.97,29949.46,29970.05,51045730108.06272,592491842940.662
2023-07-07,2023-07-08,29826.18,30410.86,29826.18,30320.04,56117680443.7108,586190856586.007
2023-07-08,2023-07-09,30319.98,30372.48,30056.53,30269.02,37154842095.65854,586863952469.7839
2023-07-09,2023-07-10,30274.8,30388.05,30085.13,30164.49,30975023470.66899,587721306425.425
